,monthly_rent,property_type,rooms,parking,bathroom,size,furnished,region,AC,Cooking,Internet,Pub_Trsp,No_Afac,Washing_Machine,BBQ,Club_House,Gym,Jog,Lift,Minimart,MP_Hall,No_Fac,Parking,Playground,Sauna,Security,Squash,Pool,Tennis
18749,1000.0,0,0,1.0,1.0,300,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18750,850.0,0,0,1.0,1.0,600,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18751,1600.0,0,1,1.0,1.0,800,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18752,1100.0,2,0,1.0,1.0,500,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
18753,1400.0,2,2,2.0,2.0,1124,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
18754,1400.0,2,2,2.0,3.0,1162,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
18755,950.0,2,0,1.0,1.0,460,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18756,1300.0,2,0,1.0,2.0,900,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18757,1550.0,2,0,1.0,2.0,900,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18758,1200.0,2,0,1.0,2.0,900,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18759,1600.0,9,2,1.0,2.0,1160,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
18760,1300.0,2,2,1.0,2.0,800,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18761,1200.0,2,2,1.0,2.0,916,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18762,1000.0,0,2,2.0,2.0,984,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18763,730.0,0,2,0.0,1.0,671,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18764,1200.0,2,2,2.0,2.0,1300,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18765,900.0,0,2,1.0,2.0,957,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18766,650.0,7,4,2.0,2.0,888,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18767,1250.0,7,2,2.0,2.0,890,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18768,2000.0,7,1,0.0,2.0,855,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
18769,1200.0,2,2,2.0,2.0,1055,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18770,950.0,0,2,0.0,2.0,800,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18771,950.0,2,2,0.0,2.0,900,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
18772,1500.0,2,2,0.0,2.0,1020,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18773,1200.0,2,2,2.0,2.0,1017,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18774,700.0,0,2,0.0,2.0,700,2,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
18775,500.0,0,2,0.0,2.0,650,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
18776,1050.0,8,0,1.0,1.0,485,2,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0
18777,900.0,0,2,0.0,2.0,904,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18778,1800.0,7,1,0.0,2.0,792,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18779,1000.0,0,2,0.0,2.0,680,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18780,1200.0,2,0,1.0,1.0,500,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18781,1200.0,2,0,1.0,1.0,500,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18782,2000.0,7,1,0.0,2.0,871,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18783,1700.0,2,2,2.0,2.0,950,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18784,1200.0,2,2,1.0,2.0,1008,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18785,1300.0,2,2,2.0,2.0,1050,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18786,700.0,4,2,0.0,2.0,700,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18787,600.0,0,2,0.0,2.0,650,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
18788,1700.0,0,1,0.0,1.0,750,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18789,800.0,0,2,1.0,2.0,747,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18790,1200.0,0,2,1.0,2.0,870,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
18791,700.0,2,2,0.0,2.0,750,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18792,1800.0,2,2,1.0,2.0,1405,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18793,1000.0,0,2,1.0,2.0,750,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
18794,2000.0,7,0,0.0,1.0,458,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18795,1500.0,7,0,0.0,1.0,400,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18796,1200.0,0,2,1.0,2.0,900,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18797,1000.0,2,2,1.0,2.0,880,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18798,1200.0,0,2,0.0,2.0,900,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18799,950.0,2,2,1.0,2.0,850,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
18800,1200.0,7,0,1.0,1.0,570,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
18801,1500.0,2,2,0.0,2.0,1100,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18802,800.0,0,2,1.0,2.0,850,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
18803,650.0,4,2,0.0,1.0,700,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18804,950.0,7,0,1.0,1.0,500,2,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18805,750.0,0,2,0.0,2.0,830,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18806,3000.0,7,1,0.0,2.0,858,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18807,1200.0,8,0,0.0,1.0,485,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18808,1400.0,2,2,2.0,3.0,1210,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18809,1550.0,2,2,2.0,2.0,1221,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18810,1200.0,2,0,1.0,1.0,500,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18811,1200.0,2,0,1.0,1.0,571,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
18812,1200.0,2,0,1.0,1.0,500,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18813,750.0,0,2,1.0,2.0,750,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
18814,999.0,2,2,2.0,2.0,1101,2,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
18815,1100.0,7,0,1.0,1.0,450,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18816,1500.0,2,2,2.0,2.0,1010,2,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
18817,1300.0,0,2,1.0,2.0,979,2,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
18818,1500.0,2,2,0.0,2.0,936,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18819,2300.0,7,1,2.0,2.0,858,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18820,1800.0,7,2,2.0,2.0,870,2,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
18821,3100.0,7,2,0.0,2.0,958,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18822,1400.0,0,2,2.0,2.0,1247,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
18823,1500.0,7,1,2.0,2.0,650,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18824,800.0,8,0,1.0,1.0,530,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18825,1400.0,2,2,1.0,2.0,807,2,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
18826,1800.0,2,2,2.0,2.0,1460,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18827,1100.0,7,0,1.0,1.0,650,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
18828,780.0,0,2,1.0,2.0,800,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18829,2100.0,7,3,0.0,3.0,1257,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18830,1300.0,7,0,1.0,1.0,485,2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
18831,1400.0,7,0,0.0,1.0,483,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
18832,1000.0,8,0,0.0,1.0,466,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18833,1100.0,2,0,0.0,2.0,952,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
18834,1300.0,7,1,0.0,2.0,704,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0
18835,1199.0,7,3,1.0,2.0,700,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18836,1300.0,2,1,1.0,1.0,600,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
18837,1800.0,2,0,0.0,1.0,599,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
18838,1600.0,2,1,2.0,2.0,650,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18839,1500.0,2,3,0.0,3.0,1366,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
18840,1199.0,2,1,2.0,1.0,850,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18841,1050.0,2,2,1.0,2.0,1152,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
18842,1299.0,2,1,2.0,1.0,850,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18843,1800.0,2,1,1.0,2.0,1100,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
18844,1300.0,2,0,0.0,1.0,571,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
18845,900.0,0,2,1.0,2.0,957,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18846,800.0,2,0,1.0,1.0,450,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18847,1200.0,0,0,1.0,1.0,850,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18848,800.0,0,2,0.0,2.0,750,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
18849,900.0,7,0,1.0,1.0,647,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18850,1500.0,8,0,0.0,1.0,488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18851,2300.0,7,1,2.0,2.0,1217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
18852,1500.0,2,2,2.0,2.0,818,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18853,1300.0,2,2,2.0,2.0,818,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18854,1200.0,2,2,2.0,2.0,818,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18855,1500.0,2,2,2.0,2.0,818,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18856,1100.0,2,2,1.0,2.0,1366,2,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
18857,1700.0,2,3,0.0,3.0,1690,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18858,1300.0,2,2,2.0,2.0,1023,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18859,2000.0,2,2,1.0,2.0,1200,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
18860,2000.0,7,2,0.0,2.0,883,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18861,2200.0,2,2,2.0,2.0,1100,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
18862,2500.0,2,2,2.0,2.0,860,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1
18863,950.0,0,2,1.0,2.0,710,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18864,1500.0,7,1,2.0,2.0,850,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18865,1600.0,7,2,1.0,2.0,1280,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18866,800.0,0,2,0.0,2.0,850,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
18867,1300.0,7,1,1.0,2.0,728,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
18868,1600.0,0,2,0.0,2.0,1139,2,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
18869,1200.0,2,0,1.0,1.0,440,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
18870,1100.0,2,2,1.0,2.0,1000,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
18871,1000.0,2,2,0.0,2.0,1000,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
18872,1600.0,3,0,0.0,2.0,838,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
18873,1200.0,7,2,2.0,2.0,1097,2,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18874,2280.0,2,3,2.0,2.0,1269,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1
18875,3500.0,7,2,0.0,2.0,1045,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18876,3980.0,2,4,2.0,3.0,4012,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
18877,800.0,0,2,1.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18878,950.0,0,2,1.0,2.0,778,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
18879,2600.0,7,1,2.0,2.0,858,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18880,1450.0,7,1,2.0,2.0,650,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18881,1700.0,7,2,2.0,3.0,1100,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18882,1500.0,0,2,0.0,2.0,950,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
18883,1100.0,8,0,1.0,1.0,450,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18884,1900.0,7,2,2.0,2.0,1238,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18885,2300.0,6,2,1.0,2.0,1000,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
18886,2000.0,7,2,2.0,2.0,1300,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18887,3800.0,2,1,1.0,2.0,1001,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
18888,1600.0,0,2,1.0,2.0,900,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18889,650.0,4,2,0.0,1.0,721,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18890,2500.0,7,1,0.0,1.0,450,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18891,1500.0,7,1,2.0,1.0,638,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18892,1400.0,7,0,1.0,1.0,486,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18893,900.0,0,2,0.0,2.0,830,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18894,600.0,0,2,0.0,2.0,650,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
18895,1800.0,7,1,2.0,2.0,750,2,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18896,950.0,0,2,2.0,2.0,830,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
18897,999.0,0,2,1.0,2.0,750,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
18898,2100.0,2,3,1.0,2.0,1133,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0
18899,1300.0,0,2,1.0,1.0,736,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
18900,900.0,0,2,0.0,2.0,700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18901,600.0,2,1,1.0,1.0,600,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18902,600.0,2,1,1.0,1.0,600,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18903,800.0,0,2,1.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
18904,2100.0,7,2,2.0,2.0,1257,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1
18905,1200.0,0,2,2.0,2.0,1306,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
18906,700.0,0,0,0.0,1.0,850,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18907,750.0,0,2,0.0,2.0,680,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
18908,1700.0,7,2,0.0,2.0,950,2,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18909,2000.0,7,2,2.0,2.0,1000,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
18910,1300.0,0,2,1.0,2.0,950,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
18911,1000.0,7,2,2.0,2.0,1014,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
18912,650.0,2,2,3.0,2.0,250,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
18913,1200.0,2,2,1.0,2.0,916,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18914,3000.0,7,2,0.0,2.0,1474,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0
18915,900.0,0,2,0.0,2.0,700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18916,1200.0,7,2,0.0,2.0,842,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
18917,1200.0,0,2,1.0,2.0,900,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18918,1100.0,2,0,0.0,1.0,252,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18919,900.0,0,2,0.0,2.0,675,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0
18920,1550.0,0,2,2.0,2.0,1100,2,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1
18921,600.0,0,2,0.0,2.0,650,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
18922,850.0,0,2,1.0,1.0,769,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18923,1500.0,7,1,2.0,2.0,850,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18924,800.0,0,2,0.0,2.0,621,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18925,1000.0,0,2,0.0,2.0,850,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
18926,900.0,0,2,0.0,2.0,650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18927,1000.0,0,2,0.0,2.0,650,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18928,1650.0,7,2,2.0,2.0,912,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
18929,900.0,0,2,1.0,2.0,750,2,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
18930,1000.0,0,2,1.0,2.0,920,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18931,1000.0,0,2,0.0,3.0,1250,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
18932,1100.0,2,2,1.0,2.0,1070,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
18933,1600.0,2,2,2.0,3.0,1203,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18934,2000.0,7,2,0.0,2.0,1067,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
18935,900.0,2,2,0.0,2.0,900,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
18936,850.0,0,2,1.0,2.0,800,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
18937,600.0,2,1,1.0,1.0,600,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
18938,1200.0,7,2,2.0,2.0,1044,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18939,1000.0,0,2,1.0,3.0,1300,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
18940,2000.0,7,2,2.0,2.0,896,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0
18941,800.0,2,2,2.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18942,1200.0,7,1,2.0,2.0,900,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18943,1100.0,7,2,0.0,1.0,550,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18944,1100.0,4,2,0.0,2.0,680,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18945,999.0,7,2,1.0,2.0,450,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18946,4000.0,6,0,0.0,1.0,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18947,1000.0,0,2,0.0,2.0,900,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18948,2200.0,7,1,0.0,2.0,861,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
18949,1400.0,7,0,1.0,1.0,504,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18950,1150.0,6,1,0.0,2.0,752,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
18951,1299.0,2,1,2.0,2.0,787,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
